0	1	2	3	4	5
Q9D818	Mus musculus	Metazoa	391	False	Validation_2
P22798	Spinacia oleracea	Viridiplantae	271	False	Validation_2
P55160	Homo sapiens	Metazoa	1127	False	Validation_2
A4D1E9	Homo sapiens	Metazoa	387	False	Validation_2
O82796	Arabidopsis thaliana	Viridiplantae	295	False	Validation_2
Q9M022	Arabidopsis thaliana	Viridiplantae	242	False	Validation_2
Q86YV9	Homo sapiens	Metazoa	775	False	Validation_2
O13699	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	430	False	Validation_2
Q80US8	Mus musculus	Metazoa	206	False	Validation_2
P06391	Nicotiana tabacum	Viridiplantae	93	False	Validation_2
P53070	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	669	False	Validation_2
P38876	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	190	False	Validation_2
Q6VNB8	Mus musculus	Metazoa	3508	False	Validation_2
Q08683	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	685	False	Validation_2
Q15744	Homo sapiens	Metazoa	281	False	Validation_2
Q9U405	Drosophila melanogaster	Metazoa	570	False	Validation_2
Q06678	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	367	False	Validation_2
Q9SGS4	Arabidopsis thaliana	Viridiplantae	302	False	Validation_2
Q09761	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	699	False	Validation_2
A9D2P7	Caenorhabditis elegans	Metazoa	672	False	Validation_2
Q969F9	Homo sapiens	Metazoa	1004	False	Validation_2
P53287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	111	False	Validation_2
Q8GUL2	Arabidopsis thaliana	Viridiplantae	958	False	Validation_2
Q96AE7	Homo sapiens	Metazoa	1141	False	Validation_2
P40897	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	799	False	Validation_2
Q8BZA9	Mus musculus	Metazoa	269	False	Validation_2
Q99L02	Mus musculus	Metazoa	253	False	Validation_2
Q9CQG9	Mus musculus	Metazoa	134	True	Validation_2
P53874	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	792	False	Validation_2
Q9BV20	Homo sapiens	Metazoa	369	False	Validation_2
Q9TYT3	Caenorhabditis elegans	Metazoa	316	False	Validation_2
Q08B36	Xenopus laevis	Metazoa	374	False	Validation_2
Q8BGW0	Mus musculus	Metazoa	636	False	Validation_2
P32500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	True	Validation_2
Q9NZ81	Homo sapiens	Metazoa	148	False	Validation_2
P06803	Mus musculus	Metazoa	313	False	Validation_2
Q9BYC2	Homo sapiens	Metazoa	517	False	Validation_2
O70597	Rattus norvegicus	Metazoa	246	False	Validation_2
Q9FYB5	Arabidopsis thaliana	Viridiplantae	161	False	Validation_2
P25573	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417	True	Validation_2
Q9ZV08	Arabidopsis thaliana	Viridiplantae	291	False	Validation_2
Q9Z2D6	Mus musculus	Metazoa	484	False	Validation_2
P06269	Nicotiana tabacum	Viridiplantae	337	False	Validation_2
Q5T4T1	Homo sapiens	Metazoa	132	True	Validation_2
Q59RL7	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	853	False	Validation_2
Q7SA60	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	228	False	Validation_2
P39995	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	Validation_2
P39011	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	633	False	Validation_2
Q9DBR0	Mus musculus	Metazoa	687	False	Validation_2
F4ITM1	Arabidopsis thaliana	Viridiplantae	398	False	Validation_2
Q02764	Nicotiana tabacum	Viridiplantae	187	False	Validation_2
Q96QT6	Homo sapiens	Metazoa	1004	False	Validation_2
O94410	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	186	False	Validation_2
P97452	Mus musculus	Metazoa	732	False	Validation_2
O23077	Arabidopsis thaliana	Viridiplantae	319	False	Validation_2
Q99NF2	Mus musculus	Metazoa	532	False	Validation_2
Q08287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	484	False	Validation_2
Q14166	Homo sapiens	Metazoa	644	False	Validation_2
P33411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	251	False	Validation_2
P42356	Homo sapiens	Metazoa	2102	False	Validation_2
Q9NPI8	Homo sapiens	Metazoa	374	False	Validation_2
Q9M3I4	Spinacia oleracea	Viridiplantae	90	False	Validation_2
P53068	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250	False	Validation_2
Q8BKY8	Mus musculus	Metazoa	385	False	Validation_2
Q8H1D4	Arabidopsis thaliana	Viridiplantae	355	False	Validation_2
Q9LXR9	Arabidopsis thaliana	Viridiplantae	348	False	Validation_2
P47118	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	141	False	Validation_2
Q9BQ95	Homo sapiens	Metazoa	431	False	Validation_2
Q9LVM5	Arabidopsis thaliana	Viridiplantae	324	False	Validation_2
P82194	Spinacia oleracea	Viridiplantae	126	False	Validation_2
P82919	Bos taurus	Metazoa	196	False	Validation_2
P07910	Homo sapiens	Metazoa	306	False	Validation_2
Q06697	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	393	False	Validation_2
Q9LEM8	Chlamydomonas reinhardtii	Viridiplantae	1385	False	Validation_2
Q62696	Rattus norvegicus	Metazoa	911	False	Validation_2
Q3T9M1	Mus musculus	Metazoa	494	False	Validation_2
Q9EPA7	Mus musculus	Metazoa	285	False	Validation_2
Q9VUF8	Drosophila melanogaster	Metazoa	540	False	Validation_2
Q9BZL6	Homo sapiens	Metazoa	878	False	Validation_2
Q9H307	Homo sapiens	Metazoa	717	False	Validation_2
Q13029	Homo sapiens	Metazoa	1718	False	Validation_2
Q93YF5	Nicotiana tabacum	Viridiplantae	704	False	Validation_2
Q01163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	450	False	Validation_2
Q8BH86	Mus musculus	Metazoa	617	False	Validation_2
Q8C551	Mus musculus	Metazoa	337	False	Validation_2
Q8WV93	Homo sapiens	Metazoa	481	False	Validation_2
V5ILE0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	428	False	Validation_2
P40506	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	365	False	Validation_2
Q6Z2G7	Oryza sativa subsp. japonica	Viridiplantae	361	False	Validation_2
P40505	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	327	False	Validation_2
P48231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1178	False	Validation_2
O13936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	990	False	Validation_2
P39961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	794	False	Validation_2
P46984	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123	False	Validation_2
P21359	Homo sapiens	Metazoa	2839	False	Validation_2
Q8WXI7	Homo sapiens	Metazoa	14507	False	Validation_2
O43290	Homo sapiens	Metazoa	800	False	Validation_2
O70372	Mus musculus	Metazoa	1122	False	Validation_2
Q01217	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	863	False	Validation_2
Q08561	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	116	False	Validation_2
Q76LB1	Triticum aestivum	Viridiplantae	459	True	Validation_2
O76075	Homo sapiens	Metazoa	338	False	Validation_2
P82920	Bos taurus	Metazoa	87	False	Validation_2
Q9BZE9	Homo sapiens	Metazoa	553	False	Validation_2
Q9Y3C5	Homo sapiens	Metazoa	154	False	Validation_2
Q6NZ36	Homo sapiens	Metazoa	180	False	Validation_2
P10518	Mus musculus	Metazoa	330	False	Validation_2
Q63285	Rattus norvegicus	Metazoa	419	False	Validation_2
Q03280	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	3268	False	Validation_2
O74964	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	803	False	Validation_2
P53817	Rattus norvegicus	Metazoa	160	False	Validation_2
Q99LC3	Mus musculus	Metazoa	355	False	Validation_2
P47167	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	239	False	Validation_2
Q9P0N8	Homo sapiens	Metazoa	246	False	Validation_2
Q9LSD0	Arabidopsis thaliana	Viridiplantae	332	False	Validation_2
P32521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1480	False	Validation_2
P81451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	68	True	Validation_2
Q9NUU6	Homo sapiens	Metazoa	356	False	Validation_2
O24629	Arabidopsis thaliana	Viridiplantae	502	False	Validation_2
Q9P7B7	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	295	False	Validation_2
Q96RQ3	Homo sapiens	Metazoa	725	False	Validation_2
Q7Z614	Homo sapiens	Metazoa	316	False	Validation_2
P53155	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	381	False	Validation_2
P18859	Homo sapiens	Metazoa	108	False	Validation_2
Q96B77	Homo sapiens	Metazoa	213	True	Validation_2
O74856	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	335	False	Validation_2
Q6UPE1	Rattus norvegicus	Metazoa	616	False	Validation_2
Q96BR5	Homo sapiens	Metazoa	231	False	Validation_2
P00927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False	Validation_2
Q9H211	Homo sapiens	Metazoa	546	False	Validation_2
P61221	Homo sapiens	Metazoa	599	False	Validation_2
O59669	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	139	False	Validation_2
Q9XIK0	Arabidopsis thaliana	Viridiplantae	179	False	Validation_2
Q18171	Caenorhabditis elegans	Metazoa	424	False	Validation_2
Q5S006	Mus musculus	Metazoa	2527	False	Validation_2
B8Y6I0	Zea mays	Viridiplantae	786	False	Validation_2
P70698	Mus musculus	Metazoa	591	False	Validation_2
P35732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	738	False	Validation_2
Q09808	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	152	False	Validation_2
Q967U1	Dictyostelium discoideum	Other	225	False	Validation_2
P0DH90	Arabidopsis thaliana	Viridiplantae	609	False	Validation_2
B7Z0L8	Drosophila melanogaster	Metazoa	178	False	Validation_2
Q8L8M9	Arabidopsis thaliana	Viridiplantae	442	False	Validation_2
P53241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	593	False	Validation_2
P00856	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	48	True	Validation_2
Q99LD8	Mus musculus	Metazoa	285	False	Validation_2
O94668	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False	Validation_2
B2CW77	Homo sapiens	Metazoa	178	False	Validation_2
Q08365	Chlamydomonas reinhardtii	Viridiplantae	712	False	Validation_2
Q7M2P1	Sus scrofa	Metazoa	76	False	Validation_2
Q9I9B9	Torpedo marmorata	Metazoa	646	True	Validation_2
Q12283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	360	False	Validation_2
Q2MHE4	Arabidopsis thaliana	Viridiplantae	390	False	Validation_2
P59382	Rattus norvegicus	Metazoa	212	False	Validation_2
Q9H0A8	Homo sapiens	Metazoa	199	False	Validation_2
O13803	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	601	False	Validation_2
Q12476	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	344	False	Validation_2
Q06554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1556	False	Validation_2
Q9DAA6	Mus musculus	Metazoa	195	False	Validation_2
Q8LPQ9	Arabidopsis thaliana	Viridiplantae	901	False	Validation_2
Q6Z6M4	Oryza sativa subsp. japonica	Viridiplantae	572	False	Validation_2
P82130	Spinacia oleracea	Viridiplantae	183	False	Validation_2
Q12285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	212	False	Validation_2
Q9SKZ1	Arabidopsis thaliana	Viridiplantae	296	False	Validation_2
P0DP99	Mus musculus	Metazoa	47	True	Validation_2
Q94920	Drosophila melanogaster	Metazoa	282	False	Validation_2
P40957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	749	False	Validation_2
P53256	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	223	False	Validation_2
P0DW10	Neurospora crassa	Fungi	244	False	Validation_2
Q6UEG8	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	444	False	Validation_2
Q7XZF5	Arabidopsis thaliana	Viridiplantae	1841	False	Validation_2
Q53H82	Homo sapiens	Metazoa	288	False	Validation_2
P32908	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1225	False	Validation_2
Q8RX78	Arabidopsis thaliana	Viridiplantae	684	False	Validation_2
A6NK89	Homo sapiens	Metazoa	507	False	Validation_2
Q08760	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	435	False	Validation_2
O74387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False	Validation_2
P10662	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	321	False	Validation_2
Q96JB3	Homo sapiens	Metazoa	615	False	Validation_2
Q1K6Q3	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	236	False	Validation_2
A8MQN2	Arabidopsis thaliana	Viridiplantae	616	False	Validation_2
Q9NVV4	Homo sapiens	Metazoa	582	False	Validation_2
Q08245	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	113	False	Validation_2
P18410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	259	True	Validation_2
Q96RL1	Homo sapiens	Metazoa	719	False	Validation_2
Q9D992	Mus musculus	Metazoa	256	False	Validation_2
Q9P7J2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	203	False	Validation_2
P33399	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	275	False	Validation_2
Q94BQ3	Arabidopsis thaliana	Viridiplantae	757	False	Validation_2
Q9BRT2	Homo sapiens	Metazoa	126	False	Validation_2
P40498	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	721	False	Validation_2
Q99638	Homo sapiens	Metazoa	391	False	Validation_2
Q9Y3F4	Homo sapiens	Metazoa	350	False	Validation_2
Q8W4J9	Arabidopsis thaliana	Viridiplantae	908	False	Validation_2
P25502	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	979	False	Validation_2
Q08952	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	273	False	Validation_2
P38282	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	291	False	Validation_2
P39112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	969	False	Validation_2
Q96MT3	Homo sapiens	Metazoa	831	False	Validation_2
Q5XKL5	Homo sapiens	Metazoa	1792	False	Validation_2
F4JP43	Arabidopsis thaliana	Viridiplantae	2037	False	Validation_2
Q10067	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	690	False	Validation_2
Q09814	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	239	False	Validation_2
P17152	Homo sapiens	Metazoa	192	True	Validation_2
Q9UTH3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	775	False	Validation_2
P35194	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2493	False	Validation_2
Q62908	Rattus norvegicus	Metazoa	193	False	Validation_2
Q7Y220	Arabidopsis thaliana	Viridiplantae	649	False	Validation_2
Q9LY66	Arabidopsis thaliana	Viridiplantae	346	False	Validation_2
Q9UUG9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339	False	Validation_2
P40850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	830	False	Validation_2
Q69383	Homo sapiens	Metazoa	105	False	Validation_2
Q5XF06	Arabidopsis thaliana	Viridiplantae	469	False	Validation_2
Q0WMY5	Arabidopsis thaliana	Viridiplantae	952	False	Validation_2
Q0D2I5	Homo sapiens	Metazoa	559	False	Validation_2
Q9Y7Y5	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	369	False	Validation_2
Q9NRP2	Homo sapiens	Metazoa	79	False	Validation_2
Q86U90	Homo sapiens	Metazoa	279	False	Validation_2
P09368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476	False	Validation_2
Q9V6Q2	Drosophila melanogaster	Metazoa	225	False	Validation_2
Q5HYI7	Homo sapiens	Metazoa	312	False	Validation_2
Q92374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	104	False	Validation_2
L0R6Q1	Homo sapiens	Metazoa	103	True	Validation_2
F4I443	Arabidopsis thaliana	Viridiplantae	714	False	Validation_2
Q8R4U1	Mus musculus	Metazoa	393	False	Validation_2
Q6P9B9	Homo sapiens	Metazoa	1019	False	Validation_2
P22681	Homo sapiens	Metazoa	906	False	Validation_2
P36534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	297	False	Validation_2
Q68FX6	Rattus norvegicus	Metazoa	390	False	Validation_2
Q86X29	Homo sapiens	Metazoa	649	False	Validation_2
Q9Y3S2	Homo sapiens	Metazoa	320	False	Validation_2
Q9ZST9	Pisum sativum	Viridiplantae	252	False	Validation_2
Q9Y287	Homo sapiens	Metazoa	266	True	Validation_2
Q42564	Arabidopsis thaliana	Viridiplantae	287	False	Validation_2
Q08753	Chlamydomonas moewusii	Viridiplantae	164	False	Validation_2
Q86VD7	Homo sapiens	Metazoa	318	True	Validation_2
Q9P1Z3	Homo sapiens	Metazoa	774	False	Validation_2
Q13286	Homo sapiens	Metazoa	438	True	Validation_2
Q6SKR2	Mus musculus	Metazoa	214	False	Validation_2
P20050	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	605	False	Validation_2
P34233	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	588	False	Validation_2
Q7ZT01	Xenopus laevis	Metazoa	210	False	Validation_2
Q9XI84	Arabidopsis thaliana	Viridiplantae	482	False	Validation_2
Q21446	Caenorhabditis elegans	Metazoa	539	False	Validation_2
P53866	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	767	False	Validation_2
Q04779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False	Validation_2
O14311	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	307	False	Validation_2
P38827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1080	False	Validation_2
Q9NP77	Homo sapiens	Metazoa	194	False	Validation_2
Q86LG1	Drosophila melanogaster	Metazoa	606	True	Validation_2
P78753	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	557	False	Validation_2
E9PT37	Rattus norvegicus	Metazoa	1207	False	Validation_2
Q8N5C7	Homo sapiens	Metazoa	304	False	Validation_2
Q9NZM4	Homo sapiens	Metazoa	1560	False	Validation_2
Q3V0B4	Mus musculus	Metazoa	1847	False	Validation_2
Q9P3W1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	434	False	Validation_2
P10803	Secale cereale	Viridiplantae	353	True	Validation_2
Q9Y5J6	Homo sapiens	Metazoa	103	False	Validation_2
O70433	Mus musculus	Metazoa	279	False	Validation_2
Q24478	Drosophila melanogaster	Metazoa	1096	False	Validation_2
P07332	Homo sapiens	Metazoa	822	False	Validation_2
P99028	Mus musculus	Metazoa	89	False	Validation_2
O95180	Homo sapiens	Metazoa	2353	False	Validation_2
E3VNM4	Arabidopsis thaliana	Viridiplantae	460	False	Validation_2
Q56A73	Homo sapiens	Metazoa	249	False	Validation_2
Q80T22	Rattus norvegicus	Metazoa	484	True	Validation_2
P41005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	101	False	Validation_2
Q8IY22	Homo sapiens	Metazoa	773	False	Validation_2
Q9Y5Z9	Homo sapiens	Metazoa	338	True	Validation_2
Q8NFJ9	Homo sapiens	Metazoa	593	False	Validation_2
Q96DY5	Mus musculus	Metazoa	654	False	Validation_2
Q9M3K7	Spinacia oleracea	Viridiplantae	101	False	Validation_2
P09007	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False	Validation_2
F4ISV6	Arabidopsis thaliana	Viridiplantae	537	False	Validation_2
Q7SHB2	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	348	False	Validation_2
Q8H1E5	Arabidopsis thaliana	Viridiplantae	783	False	Validation_2
Q810H6	Rattus norvegicus	Metazoa	846	False	Validation_2
Q9M1I7	Arabidopsis thaliana	Viridiplantae	467	False	Validation_2
Q1K7P9	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	140	False	Validation_2
Q9Y4P9	Homo sapiens	Metazoa	236	False	Validation_2
Q9LEV3	Arabidopsis thaliana	Viridiplantae	206	False	Validation_2
O74986	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	294	False	Validation_2
P40099	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	211	False	Validation_2
Q9BUK6	Homo sapiens	Metazoa	570	False	Validation_2
Q90ZF9	Gallus gallus	Metazoa	235	False	Validation_2
Q8IWY9	Homo sapiens	Metazoa	1227	False	Validation_2
Q9CQ29	Mus musculus	Metazoa	239	False	Validation_2
P49957	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	279	False	Validation_2
Q9CAF4	Arabidopsis thaliana	Viridiplantae	1309	False	Validation_2
Q9BZR9	Homo sapiens	Metazoa	551	False	Validation_2
O94444	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	243	False	Validation_2
P35728	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	441	False	Validation_2
Q7Z7H8	Homo sapiens	Metazoa	261	False	Validation_2
Q8RXH2	Arabidopsis thaliana	Viridiplantae	716	False	Validation_2
Q9D842	Mus musculus	Metazoa	499	False	Validation_2
P53840	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1238	False	Validation_2
Q9NVI7	Homo sapiens	Metazoa	586	False	Validation_2
F4IN23	Arabidopsis thaliana	Viridiplantae	321	False	Validation_2
P42841	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	465	False	Validation_2
B4DJY2	Homo sapiens	Metazoa	109	True	Validation_2
Q8LDV3	Arabidopsis thaliana	Viridiplantae	185	False	Validation_2
Q05515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False	Validation_2
Q9USM1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	388	False	Validation_2
Q5ND34	Mus musculus	Metazoa	1934	False	Validation_2
Q9V4P1	Drosophila melanogaster	Metazoa	1239	False	Validation_2
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643	False	Validation_2
